Actual,Predicted,Residual,Absolute Error
0.011122270783422875,0.011122627035259385,-3.562518365099465e-07,3.562518365099465e-07
0.01114151756582764,0.011141617833395854,-1.0026756821351901e-07,1.0026756821351901e-07
0.011140051904756889,0.011140046982638423,4.9221184662828765e-09,4.9221184662828765e-09
0.011138583292146478,0.011139014599080805,-4.313069343273024e-07,4.313069343273024e-07
0.011141941715537656,0.011141892684010168,4.9031527487447546e-08,4.9031527487447546e-08
0.011142246570396808,0.0111422182503433,2.8320053507141507e-08,2.8320053507141507e-08
0.01112171376411205,0.011121920706455646,-2.069423435963752e-07,2.069423435963752e-07
0.011109687600009277,0.011111347351211045,-1.6597512017685334e-06,1.6597512017685334e-06
0.011139326956675069,0.011139465606227597,-1.3864955252830546e-07,1.3864955252830546e-07
0.011134339150341373,0.011134171887552032,1.6726278934120486e-07,1.6726278934120486e-07
0.01111586226406126,0.011116449948745942,-5.876846846820244e-07,5.876846846820244e-07
0.011113393180641216,0.011113766790591251,-3.736099500346174e-07,3.736099500346174e-07
0.011142356645537059,0.011141892684010168,4.639615268902525e-07,4.639615268902525e-07
0.011091876893876763,0.011092437735782617,-5.608419058542036e-07,5.608419058542036e-07
0.011074686754348898,0.0110791579731666,-4.471218817702488e-06,4.471218817702488e-06
0.01114183649472439,0.011142139507240769,-3.0301251637866733e-07,3.0301251637866733e-07
0.011126855103602094,0.01112698848704961,-1.333834475161777e-07,1.333834475161777e-07
0.011139720229599108,0.011140046982638423,-3.2675303931507804e-07,3.2675303931507804e-07
0.011111456759069636,0.01111140175021253,5.500885710656156e-08,5.500885710656156e-08
0.011139347304777537,0.011139465606227597,-1.1830145005969905e-07,1.1830145005969905e-07
0.011140692553258136,0.011140881993369862,-1.8944011172597475e-07,1.8944011172597475e-07
0.011140841507660544,0.011140881993369862,-4.0485709318013874e-08,4.0485709318013874e-08
0.011140606512116912,0.011141338958289388,-7.324461724755177e-07,7.324461724755177e-07
0.01114055449967252,0.011141178327460945,-6.238277884245552e-07,6.238277884245552e-07
0.011143814662264167,0.011143563606405458,2.5105585870974223e-07,2.5105585870974223e-07
0.011142738616374838,0.011142993987458646,-2.5537108380886686e-07,2.5537108380886686e-07
0.011140091335530983,0.011139640597219764,4.507383112185154e-07,4.507383112185154e-07
0.011139466934377297,0.011139465606227597,1.3281496995948272e-09,1.3281496995948272e-09
0.011111299870187696,0.011111333637507484,-3.3767319787547656e-08,3.3767319787547656e-08
0.011142357855033737,0.011142596839326717,-2.389842929800823e-07,2.389842929800823e-07
0.01112973436432853,0.011129499295902076,2.3506842645321102e-07,2.3506842645321102e-07
0.011141507123761803,0.011141611430596745,-1.0430683494190574e-07,1.0430683494190574e-07
0.011145250360361908,0.01114515200676033,9.835360157729733e-08,9.835360157729733e-08
0.011140392645719775,0.011140881993369862,-4.893476500868882e-07,4.893476500868882e-07
0.011138547636455297,0.011139003593568675,-4.55957113378036e-07,4.55957113378036e-07
0.011122545435025158,0.011122627035259385,-8.16002342276384e-08,8.16002342276384e-08
0.011135716222966725,0.011135437342389523,2.7888057720255877e-07,2.7888057720255877e-07
0.011113034900105425,0.011113110288142158,-7.538803673337591e-08,7.538803673337591e-08
0.01111595615694506,0.011116449948745942,-4.937918008825204e-07,4.937918008825204e-07
0.01113948659735316,0.011140049967130881,-5.633697777208957e-07,5.633697777208957e-07
0.011132527196065055,0.011132419066400778,1.081296642762436e-07,1.081296642762436e-07
0.01109218402063477,0.011098405221759393,-6.221201124622863e-06,6.221201124622863e-06
0.011103669218500846,0.01110512936526661,-1.4601467657644751e-06,1.4601467657644751e-06
0.01111719822928121,0.011116449948745942,7.482805352686944e-07,7.482805352686944e-07
